Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.DD.AAC9.01A	0.0590144522462529	0	0.0744463943512246	0.0597073636573616	0	0.214103276549278	0	0	0.0720682717452687	0	0	0.0579887163459619	0.0290213086968383	0.0861651916853942	0.0533973980247607	0.246423689670967	0	0	0.0445352192233262	0	0	0.00312871780336577	0.54	0.0219846541274329	1.0720802240588
TCGA.DD.AACA.01A	0.18659689669209	0	0.101567495360349	0.106858207056111	0	0	0	0	0.0519628986992063	0	0.0248222258209819	0.0386905960222173	0.0278237978342956	0	0.150703175769198	0.273833524157932	0	0	0.0371411825876192	0	0	0	0.82	-0.0191486249896003	1.1018729712092
TCGA.DD.AACA.02A	0.124290190293721	0	0.00511626849225532	0	0	0.243686907905724	0	0	0.00955501292559497	0	0.083821330016038	0.0169156387762475	0.0328398836290609	0.137116167183954	0.0235541752798133	0.230825239088659	0	0	0.0886654704864066	0	0	0.00361371592252553	0.52	0.0246832743999563	1.07509224370735
TCGA.DD.AACA.02B	0.128485177097237	0	0.0147769877799618	0	0.00369156614275176	0.110141800605981	0	0.022099805263398	0	0	0.0374210870889561	0.0872764756702178	0.102794157994076	0.112131282275749	0.0252204355839475	0.215726028080924	0	0	0.140235196416799	0	0	0	0.56	0.0196266563969506	1.07642093826418
TCGA.DD.AACB.01A	0.00621871056276197	0	0.148895926480582	0.256030827455257	0	0	0.00577216183507905	0.00807852683269004	0.00400466191377645	0	0	0.0816413269391587	0.0594828459539543	0.0846180767162728	0.0898316693502049	0.166399101909135	0	0	0.0890261640511275	0	0	0	0.26	0.0594036523356811	1.06067153067111
TCGA.DD.AACC.01A	0.0833421750599399	0	0.0648887800869628	0.282321768257821	0	0.170914646944399	0	0.0137487004030952	0.0511998431919755	0	0	0.0317659121987846	0.0532427451684402	0	0.06530894857549	0.183266480113093	0	0	0	0	0	0	0.04	0.191074161746147	1.01913576076215
TCGA.DD.AACD.01A	0.0389741458861796	0	0.000786967602384661	0	0	0.275904066806905	0	0	0.051623928922845	0	0.0289942269001794	0.0419446495737732	0.0495241053942432	0.0809337955885953	0.0345434893684843	0.230828604898283	0	0	0.165942019058127	0	0	0	0.56	0.019329925288389	1.07601870002221
TCGA.DD.AACE.01A	0.047762241822193	0	0.0174602575671803	0	0.0553002046620948	0.237932619769583	0	0	0.0260128276024296	0	0.0314755236096509	0.0195922725819579	0.0848480180137916	0.175342819421176	0.101855715090448	0.0181438461177664	0.00885966490844726	0	0.175413988833281	0	0	0	0.32	0.0520933130861249	1.06599987312191
TCGA.DD.AACF.01A	0.0177026550384605	0	0	0	0.00570459497478789	0.175260613857243	0	0.00318993493496758	0.00244904376217154	0	0.014531412328169	0.0827597156884289	0.0994758282945023	0.0484701117161283	0.0328708521266078	0.312229730289449	0.00241366978320228	0	0.196419850623325	0	0	0.0065219865825575	0.72	-0.00192047084943988	1.09359727437974
TCGA.DD.AACG.01A	0.0819243686365678	0	0.0083493948828865	0.0436224639765657	0	0.187629167241516	0	0	0.0780319017282096	0	0	0.0602328362394074	0.00985441317179673	0.196706879252571	0.0144629072444192	0.290331335671062	0.0045091348093551	0	0.0243451971456421	0	0	0	0.32	0.0510628779661949	1.08149749885864
TCGA.DD.AACH.01A	0.0341385409237865	0	0	0	0.0544733381061676	0.269040646542478	0	0	0.105860232789949	0	0.160363850187142	0	0.0578515930108949	0.195196391398294	0.00244026079892382	0.0665645564637751	0	0	0.0463219574541205	0	0	0.00774863232446889	0.8	-0.0159744085165418	1.11150308170968
TCGA.DD.AACI.01A	0.0888828309795722	0	0.022072150920082	0.142801759716823	0	0.138056109071722	0.00616794647201703	0.036005141667092	0.0421967208415773	0	0	0.081443907932915	0.0200245638835157	0.0971228716118247	0.0513408230472385	0.265501666267782	0.00117754514209117	0	0.00551576137373341	0	0	0.00169020107201502	0.42	0.0284940556021603	1.08482000641373
TCGA.DD.AACJ.01A	0	0	0	0	0	0.321699788605728	0	0	0.0472890161638368	0	0.0419238192155277	0.0392339412307781	0.13702738669965	0.200983412883432	0	0.0240711810838877	0.00669034231633332	0	0.173378930036303	0	0.00770218176452345	0	0.16	0.0881095717769348	1.05735218732651
TCGA.DD.AACK.01A	0.149235479803824	0	0.0373455846248224	0.0386952323105123	0	0.248775036143451	0	0.0131342256308635	0.02298846432034	0	0	0.0640132156831899	0.0257878995601633	0.0704108415716183	0.092777478675313	0.195849233408333	0	0	0.0409873082675689	0	0	0	0.8	-0.0160271782161604	1.09281763781134
TCGA.DD.AACL.01A	0.0097568575000569	0	0.106241494000196	0.0938880653888996	0	0.0493134209856342	0	0.0152229689580742	0.0374846502308648	0	0	0.026721306722838	0.0815305731613975	0.316476542405133	0.0713987330696002	0.148355357426551	0	0	0.0314058538364783	0	0	0.0122041763142766	0.04	0.16685735352134	1.03291524984868
TCGA.DD.AACN.01A	0.116605139000332	0	0.0482245542705958	0.068114911995759	0	0.343985286918671	0	0	0	0	0.0250002157513057	0.0101311456405024	0.0307693999358579	0.0230060590519404	0.14198842888796	0.173284445947276	0	0	0.0188904125997997	0	0	0	0.74	-0.00646791375447424	1.1031694489531
TCGA.DD.AACO.01A	0.00505719207165035	0	0.0237628208381094	0	0.0660512112249187	0.109824609672471	0	0	0.00255152759633708	0.0290042662172944	0.0246509342465721	0	0.042950873976744	0.110192074459605	0.0385354039019157	0.253573356391255	0.00770523896243183	0	0.284373729788283	0	0	0.0017667606524129	0.68	0.00563055926109354	1.09471819888718
TCGA.DD.AACP.01A	0.0297941935037148	0	0	0	0.0271367862947928	0.229095663591297	0	0	0.120406116430473	0	0.058684912169658	0.0688149129837159	0.0501693405062035	0.251436174454132	0.0282567894695724	0	0	0	0.13620511059644	0	0	0	0.64	0.0129341210524374	1.09515818202782
TCGA.DD.AACQ.01A	0.0311706423231896	0	0	0.0923636486213142	0	0.206488491341357	0	0	0	0	0	0.0446791328640396	0	0.130856853248382	0.20393153404363	0.0116577231216638	0.0156539533317671	0	0.255431239855905	0	0	0.00776678124875101	0.36	0.0405409902453988	1.10978210135048
TCGA.DD.AACS.01A	0.0643022912351	0	0	0.0512924029933717	0	0.224201121646335	0	0	0	0	0	0.0562054786226077	0.110093022563886	0.0425399519081415	0.0769780097310468	0.248692600723919	0	0	0.0922617068932077	0	0	0.0334334136823847	0.98	-0.0387998080167435	1.10052594995352
TCGA.DD.AACT.01A	0.00865002354652384	0.0396959063578872	0.025583676317373	0	0.0370433747093278	0.250087136567548	0	0	0.000138349991903505	0.0967199740386562	0.0354279076101221	0	0.0643229492309012	0.127299404076649	0.0507923678617568	0.063767914598743	0	0	0.179914287957431	0	0	0.020556727135177	0.34	0.0480862841770726	1.06450988406174
TCGA.DD.AACU.01A	0.0110680500010981	0	0.00129963438682122	0	0.0561127762842775	0.403779754376941	0	0	0.000661030011280562	0	0.0267680507450689	0	0.0427214948406138	0.140020710091936	0.086370117185386	0.0611745233822559	0.0178959164011627	0	0.152117268425099	0	0	1.06738680591779e-05	0.64	0.0135596120597433	1.09035702308466
TCGA.DD.AACV.01A	0.0935528477813987	0	0	0	0	0.217370948107337	0	0.0671095896833063	0.0338339138087967	0	0	0.0582196143867905	0.00493207365696066	0	0.0315551500812928	0.371468157588998	0	0.0997236114291412	0.0222340934759788	0	0	0	0.98	-0.0500618116869722	1.11208812405512
TCGA.DD.AACW.01A	0.0151371556714899	0	0	0	0.0075205837378698	0.476642678808726	0	0	0.00195000491728247	0	0.040528552968656	0	0.0936961381692264	0.0414763468825449	0.0166917067041274	0.1549581842974	0.00728184632635114	0	0.142913399916488	0	0	0.00120340159983814	0.84	-0.024073871201704	1.10332638259773
TCGA.DD.AACX.01A	0.160154018112314	0	0	0.094444487759744	0	0.0780919841416313	0	0	0.0371487770954176	0	0	0.0426284552878414	0.0907832396192508	0	0.104748476325095	0.357576394997626	0	0	0.0344241666610793	0	0	0	0.62	0.0155008542507708	1.08987126253746
TCGA.DD.AACY.01A	0.107691618643853	0	0	0.0143979834596746	0	0.473060199092222	0	0	0	0	0	0.0661316074454795	0.0184106749807062	0.0246685775310549	0.0410262872477826	0.254613051599227	0	0	0	0	0	0	0.9	-0.0301801052830841	1.12110911424125
TCGA.DD.AACZ.01A	0.0112494421773986	0	0.0128554339570981	0.0238950193583606	0	0.191635170218606	0	0	0.0218435173920363	0	0	0.0497423052611771	0.10189342256711	0.11038242605244	0.0573861581263744	0.295988199962572	0.00220209663128444	0	0.120926808295543	0	0	0	0.04	0.164009455562204	1.02267143453287
TCGA.DD.AAD0.01A	0.00987963176020343	0	0.00637692078178082	0	0.0988878037393348	0.120128804978499	0	0.000460294959072093	0.0136809388951211	0	0.0524748593844473	0.0721774039665703	0.0525391693323158	0.294334464104949	0.0268419390158395	0.0381950083122253	0.00282241773848224	0	0.211200343031159	0	0	0	0.22	0.0654507487689742	1.07790187422756
TCGA.DD.AAD1.01A	0.144042846804829	0	0	0.109546891988444	0	0.465379769990625	0	0	0	0	0.0576440432461076	0	0.0402584860715839	0.0253173616333584	0.047246373464482	0.105379035206359	0	0.00518519159421069	0	0	0	0	0.34	0.049705719046582	1.09874249912895
TCGA.DD.AAD2.01A	0.102059684363731	0	0.00246616042516541	0.0446080395216723	0	0.285978239365134	0	0	0.0241076247077633	0	0	0.0448686596044402	0.0256448357288597	0.212907734607296	0.0685693350793114	0.175948756113585	0	0	0.0128409304830422	0	0	0	0.3	0.0553749505817635	1.07790935114306
TCGA.DD.AAD3.01A	0.0370468741303853	0	0.00684460659902455	0.0731011230922764	0	0.369267858440256	0	0	0.00122707518911968	0	0.0859786495921643	0	0.0774756950196397	0.136967346214483	0.0972506914399297	0.0251596805908082	0.0133660009055397	0	0.0763143987863736	0	0	0	0.28	0.0564525451129666	1.07592535147034
TCGA.DD.AAD5.01A	0.000338416820760922	0	0.058382762769905	0	0.0657070418296638	0.221666017682911	0	0	0.0363805394984888	0	0.0487751803886655	0.0730671574122097	0.0701006208639284	0	0.00215281461521467	0.257769328143615	0	0	0.152149530361573	0	0.0135105896130638	0	0.64	0.013701849033741	1.07776095411701
TCGA.DD.AAD6.01A	0	0.000879670544369299	0	0	0	0.445835845630561	0	0	0.0696358920386553	0	0	0.076058004057077	0.0664454599341247	0.128301424976295	0.0242654946426475	0.178043754417553	0	0	0.0105344537587169	0	0	0	0.72	-0.000558762417099556	1.10987589960938
TCGA.DD.AAD8.01A	0.0469434736675168	0	0.00342753169386308	0	0	0.327629714104667	0	0.00874238090803615	0	0	0.00800528995586518	0.0633697113852199	0.000481701216066479	0.0559464475198123	0.075348518490794	0.293616431232178	0	0	0.115359912906418	0	0	0.00112888691956328	0.82	-0.0178841778053528	1.09801544773049
TCGA.DD.AADA.01A	0.100789496705083	0	0.0226830170197953	0.00612623121854975	0	0.479728966249468	0	0	0.00232053512830745	0	0.0219898015626109	0.0173878476143199	0.0385894827364968	0.0639974310761018	0.0555923261928833	0.0630004975388843	0	0	0.127794366957499	0	0	0	0.74	-0.00433348900309464	1.09671451939499
TCGA.DD.AADB.01A	0.116105731254414	0	0.0375886840839825	0.199690599565015	0	0.111908380469752	0	0.0353863430714534	0.126752808941654	0	0.0192954445402427	0.020876327054503	0.0377455729205641	0.144248110484113	0.0529966211202494	0.090896024321968	0.00490955349331072	0	0.00159979867877802	0	0	0	0.36	0.044255963738328	1.07775200192709
TCGA.DD.AADC.01A	0.0114532988335616	0	0.000406677027236355	0	0	0.372522423478458	0	0	0	0	0.00469351114084133	0.0841486073458158	0.0377954259252603	0.189367176432793	0.072476229521627	0.032813721311146	0	0	0.194322928983261	0	0	0	0.68	0.0048243859834035	1.09897724866785
TCGA.DD.AADD.01A	0.0641801543623006	0	0.00567129338391263	0	0	0.214780066632349	0	0.0246373936137768	0.0507610200094691	0	0.100872273766143	0.0222099308657427	0.0673983030401118	0.0977064830910592	0.0690681006320663	0.118781602477834	0.0114124211111156	0	0.151773848796491	0	0.000747108217629112	0	0.72	6.39399648620464e-05	1.08013002791708
TCGA.DD.AADF.01A	0.0530007756098061	0	0.265701968641301	0.232135886445845	0	0	0	0.00884012789136033	0.0615712353410158	0	0	0.0708806373118974	0.00209233012673515	0.0760540871549901	0.112907343844604	0.0433718108235885	0	0	0.0734437968088561	0	0	0	0.78	-0.0113219174052837	1.08776770269635
TCGA.DD.AADG.01A	0.0992584632601117	0	0.0683789792028447	0.193554118694732	0	0.0326128571238792	0	0.00140268549866157	0.018977353147542	0	0.0868949104460887	0.0733410153937696	0.0754551409367841	0.0181283030831258	0.0817252780949453	0.150741916105285	0	0.00398790464629462	0.0955410743659354	0	0	0	0.72	-0.00330879402473754	1.09464673421558
TCGA.DD.AADI.01A	0.0583839803224709	0	0	0.157228521697646	0	0.32878858587125	0	0	0.0521252091660171	0	0	0.034812832957345	0.0455904541081538	0.0517992468808339	0.110916601556763	0.123036971806429	0.0157231595611294	0	0.021594436071961	0	0	0	0.22	0.0677258506330936	1.08091479475054
TCGA.DD.AADJ.01A	0.0762463530769549	0	0.0135184342262694	0.0588379576049842	0	0.320289280818429	0	0	0.0378076487207341	0	0	0.0820045616107072	0.0601799193412086	0.0210380713271081	0.073038636951973	0.131076928878315	0.0540773873089969	0	0.0718848201343192	0	0	0	0.88	-0.0297399981424296	1.10079944313035
TCGA.DD.AADK.01A	0.0838912637621533	0	0.00616495138325266	0.0794305475220064	0	0.258133382478661	0	0	0.059870420202318	0	0.0236991036418621	0.0491769715524623	0.0655438148518779	0.0984061741249808	0.0979931383085318	0.0513375793950731	0.0183472203635355	0	0.108005432413286	0	0	0	0.38	0.0337695597791345	1.07613545092044
TCGA.DD.AADL.01A	0.00492727370387252	0	0	0.0622077845971405	0	0.352718688353496	0	0	0.00757338395555348	0	0	0.061425386163337	0.129219310088107	0.116974487430538	0.0141327889866223	0.00625794182020101	0.0025913670170771	0	0.239412011667202	0	0.00255957621685345	0	0.92	-0.0333489766813149	1.11434563495454
TCGA.DD.AADM.01A	0.0311242237011708	0	0	0	0	0.257716461836624	0	0	0.00528041148590818	0.00213289750229679	0	0.0409939840075465	0.0157472061589057	0.17294127379718	0.132478190532156	0.113033538916523	0.0162779328945655	0	0.209798383305361	0	0	0.00247549586176308	0.56	0.0213257272170351	1.09133486550791
TCGA.DD.AADN.01A	0.00714360643892828	0	0.093581982454421	0.349795203823665	0	0	0.0342274628419525	0.0105415156220486	0.0822164633335057	0	0.0191502910739217	0.04923007477425	0.0498606966345485	0.118210196647614	0.0387882320891661	0.127432700261318	0	0	0.0198215740046611	0	0	0	0.14	0.0990462454135199	1.0578589127946
TCGA.DD.AADO.01A	0.0220169047335548	0	0.0236549768127717	0.177495544097204	0	0.066666563120966	0	0.0473869799061772	0.0929818087770571	0	0	0.0887318513855173	0.0506164113391156	0.192727564402138	0.0475882026340345	0.147468867834208	0	0	0.0426643249572554	0	0	0	0.36	0.0388645159936855	1.08315649845661
TCGA.DD.AADP.01A	0.0467042035296374	0	0.00911554613692445	0.0616724582739674	0	0.356675722759088	0	0	0.0465574662478427	0	0.0168791211717989	0.0528648444250472	0.0453120794857253	0.0476581616904686	0.10411043717851	0.155094331403738	0	0	0.0439431124381559	0	0	0.013412515259096	0.8	-0.0136952390954854	1.10606260422032
TCGA.DD.AADQ.01A	0.0456482392790195	0	0	0.179068825073474	0	0.234289158204845	0	0	0.073962386038749	0	0.0258467022412372	0.081548606317277	0.0376104808956736	0.0385688336560272	0.103343770361088	0.112328362267252	0	0	0.0677846356653571	0	0	0	0.9	-0.0316445563976301	1.12860476016778
TCGA.DD.AADR.01A	0.0806589162310787	0	0.0152159656961731	0.00671342903688443	0	0.439494578458885	0	0	0	0	0	0.0536525658893245	0.0206822089270378	0.0882357103096599	0.044719346084278	0.206884815638624	0	0	0.0437424637280546	0	0	0	0.66	0.00858778619481138	1.09187693805795
TCGA.DD.AADS.01A	0.0146415864606569	0	0	0.00508567826589886	0	0.216364399640703	0	0.0674054612021172	0.0390903117279616	0.00674561765313148	0	0.0405956578674613	0.162413182979389	0.0491372457287143	0.117330873322499	0.260234257735184	0	0	0.0209557274162836	0	0	0	0.48	0.027313955642869	1.08617016811567
TCGA.DD.AADU.01A	0.140561946154965	0	0.000983283493281145	0	0	0.087549943246391	0	0.0116175168852379	0.00732110563658162	0.0104865829013491	0	0.1260389838407	0.00587660980636496	0.234402200491408	0.0516000431819181	0.253547502771365	0	0	0	0.0700142815904372	0	0	0.22	0.0629663621553988	1.09387886166191
